created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Oct 28 07:33:34 +0000 2023;1718169116425724410;"Stop membajak sejarah untuk memuja politik dinasti nepotisme!! https://t.co/adr9wxJRiW";0;0;0;2;in;1305803188138721280;1718169116425724410;IndonesiaRahayu;https://twitter.com/IndonesiaRahayu/status/1718169116425724410
Sat Oct 28 07:33:24 +0000 2023;1718169077984923824;"Mungkin saat ini kita akan mudah bertemu sama mereka yang emosian akibat sikap politik Kenegarawan @jokowi yg tegak lurus pada konstitusi.   Dengan berkali-kali menyebutkan bahwa dia adalah presiden Indonesia yang punya tugas untuk menjaga persatuan dan kesatuan bangsa Indonesia.… https://t.co/C2CJOWaelg";25;168;23;160;in;1003546165105704962;1718169077984923824;DedynurPalakka;https://twitter.com/DedynurPalakka/status/1718169077984923824
Sat Oct 28 07:32:50 +0000 2023;1718168934132891923;"Untuk memperkuat kansnya memenangi Pilpres 2024, Prabowo membentuk koalisi partai politik yang diberi nama Koalisi Indonesia Maju (KIM) #BersamaIndonesiaMaju #PrabowoGibranIstimewa Prabowo Subianto";0;1;0;0;in;1630608905276620802;1718168918320361729;maleyintani;https://twitter.com/maleyintani/status/1718168934132891923
Sat Oct 28 07:28:55 +0000 2023;1718167949452976201;"Mualem tampak mengenakan seragam Partai Aceh bergabung bersama para ketua umum (ketum) partai politik dari Koalisi Indonesia Maju (KIM).#PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto";0;1;0;0;in;1595098300965081090;1718167934672257312;zxnm88473822;https://twitter.com/zxnm88473822/status/1718167949452976201
Sat Oct 28 07:23:09 +0000 2023;1718166497011597467;"Narasi Politik Dinasti yg dihembuskan adalah PEMBODOHAN  Mana ada Politik Dinasti di Era Demokrasi melalui Pilpres karena yg memilih adalah rakyat  Dan ternyata yg ngedukung banyak lho 😍  Gegap gempita masyarakat Toraja sambut #PrabowoGibran2024   Menanglah Indonesia💪🇮🇩❤ https://t.co/Z2ZLt1b2jm";6;95;45;136;in;1189039138835554304;1718166497011597467;BANGSAygSUJUD;https://twitter.com/BANGSAygSUJUD/status/1718166497011597467
Sat Oct 28 07:20:23 +0000 2023;1718165800664846413;"@MarahIchsan Hati² dalam menentukan Keputusan Politik saat ini dimana yang kita ketahui secara umum bahwa Pertarungan ini sejujurnya adalah Kubu Perubahan dan Kubu Indonesia menuju 2045.  Jangan terjebak, "perang sodara" bisa menguntungkan si kuda hitam itu... 🤣🤣🤣";0;0;0;1;in;1529006292152774656;1717907150159429868;OppaHan4;https://twitter.com/OppaHan4/status/1718165800664846413
Sat Oct 28 07:18:03 +0000 2023;1718165212774465642;"Pada era “Kebangkitan Nasional”, banyak ditemukan “pemuda-pemuda progresif dan revolusioner” yang memimpin organisasi massa dan partai politik dalam rangka melawan pemerintah kolonial Hindia Belanda #sumpahpemuda https://t.co/tRNKR4rEkF https://t.co/N3keZn0q7L";0;0;0;0;in;250988357;1718165212774465642;AdeIndonesia;https://twitter.com/AdeIndonesia/status/1718165212774465642
Sat Oct 28 07:17:49 +0000 2023;1718165154557526186;"👀 Tuh kan, kondisi politik indonesia itu, mengejutkan";0;0;0;0;in;58667490;1718165154557526186;mejagambar;https://twitter.com/mejagambar/status/1718165154557526186
Sat Oct 28 07:15:08 +0000 2023;1718164480444813781;"@collegemenfess Belajar politik luar negeri indonesia sama pai";0;0;0;0;in;1306063393514692610;1718157939985572163;eunbiese;https://twitter.com/eunbiese/status/1718164480444813781
Sat Oct 28 07:14:02 +0000 2023;1718164204421894434;"Dalam sejarah politik Indonesia, Andika menjelaskan kalau Prabowo telah mencatatkan diri sebagai salah satu tokoh politik yang memiliki karier yang panjang #BersamaIndonesiaMaju #PrabowoGibranIstimewa Prabowo Subianto";0;1;0;0;in;1615026201739014144;1718164186772169101;Ninaang06470572;https://twitter.com/Ninaang06470572/status/1718164204421894434
Sat Oct 28 07:13:59 +0000 2023;1718164189834043574;"Jakarta, CNBC Indonesia - Analis Politik Universitas Bakrie Muhammad Tri Andika memiliki analisis tersendiri ihwal keputusan Koalisi Indonesia Maju menetapkan Wali Kota Solo Gibran Rakabuming Raka sebagai calon wakil presiden #BersamaIndonesiaMaju #PrabowoGibranIstimewa";0;1;0;0;in;1615026201739014144;1718164186772169101;Ninaang06470572;https://twitter.com/Ninaang06470572/status/1718164189834043574
Sat Oct 28 07:13:40 +0000 2023;1718164111169818907;"Begitu hasil survei Indikator Politik Indonesia pasca-putusan Mahkamah Konstitusi (MK) terkait batas usia capres dan cawapres.  #BersamaIndonesiaMaju #PrabowoGibranIstimewa Prabowo Subianto";0;1;0;0;in;1017294361;1718164105750876285;maineescario19;https://twitter.com/maineescario19/status/1718164111169818907
Sat Oct 28 07:10:55 +0000 2023;1718163418686108106;"Dalam sejarah politik Indonesia, Andika menjelaskan kalau Prabowo telah mencatatkan diri sebagai salah satu tokoh politik yang memiliki karier yang panjang #BersamaIndonesiaMaju #PrabowoGibranIstimewa Prabowo Subianto";0;1;0;0;in;1615020571435356160;1718163401648783635;tono14045;https://twitter.com/tono14045/status/1718163418686108106
Sat Oct 28 07:10:52 +0000 2023;1718163404723298601;"Jakarta, CNBC Indonesia - Analis Politik Universitas Bakrie Muhammad Tri Andika memiliki analisis tersendiri ihwal keputusan Koalisi Indonesia Maju menetapkan Wali Kota Solo Gibran Rakabuming Raka sebagai calon wakil presiden #BersamaIndonesiaMaju #PrabowoGibranIstimewa";0;1;0;0;in;1615020571435356160;1718163401648783635;tono14045;https://twitter.com/tono14045/status/1718163404723298601
Sat Oct 28 07:09:36 +0000 2023;1718163087680057438;"@erickthohir Dan tahun 2024 Indonesia butuh pemimpin yang melek digital dan cakap dengan era globalisasi. Pemimpin yang mengerti ekonomi ditengah gaduhnya politik global. Pemimpin yang sehat jiwa dan raga.";0;0;0;0;in;975389335775199232;1718133410441637896;_riverheaven;https://twitter.com/_riverheaven/status/1718163087680057438
Sat Oct 28 07:07:23 +0000 2023;1718162529170682209;"@anismatta Indonesia setiap tahunnya hanya jadi pelaksana seminar tragedi palestina. Jangan sampe duka palestina jadi alat politik oknum";0;0;0;0;in;3798275899;1717902444800397414;181Ariswan;https://twitter.com/181Ariswan/status/1718162529170682209
Sat Oct 28 07:06:13 +0000 2023;1718162236504691116;"Gibran Mulai Safari Politik, Boyolali Titik Pertama https://t.co/F0FPrAuFFU";0;11;0;23;in;17128975;1718162236504691116;CNNIndonesia;https://twitter.com/CNNIndonesia/status/1718162236504691116
Sat Oct 28 07:05:22 +0000 2023;1718162022528061597;"Direktur Eksekutif Indikator Politik Indonesia Burhanuddin Muhtadi merinci Prabowo-Gibran mengantongi 36,1 persen. Sementara Ganjar-Mahfud 33,7 persen  dan AMIN 23,7 persen. #BersamaIndonesiaMaju #PrabowoGibranIstimewa Prabowo Subianto";0;1;0;0;in;1621010236864892929;1718162014776996224;asigenputri;https://twitter.com/asigenputri/status/1718162022528061597
Sat Oct 28 07:05:21 +0000 2023;1718162017432089056;"Jakarta, CNBC Indonesia - Survei Indikator Politik Indonesia mencatat elektabilitas bakal pasangan calon presiden dan wakil presiden Prabowo Subianto-Gibran Rakabuming Raka #BersamaIndonesiaMaju #PrabowoGibranIstimewa Prabowo Subianto";0;1;0;0;in;1621010236864892929;1718162014776996224;asigenputri;https://twitter.com/asigenputri/status/1718162017432089056
Sat Oct 28 07:05:17 +0000 2023;1718162000021532975;"Jadi makanya saya sampai sekarang masih belajar politik di Indonesia.  #MenataMasaDepan #BersamaPrabowoGibran Prabowo Subianto";0;1;0;0;in;1595098300965081090;1718161967808987428;zxnm88473822;https://twitter.com/zxnm88473822/status/1718162000021532975
Sat Oct 28 07:00:37 +0000 2023;1718160824890692017;"- #Anak #Muda sedang men-dongeng-i #Orang #Tua  CC : @OgiePart   #AnakMuda #Dongeng #OrangTua #Politik #NKRI #Indonesia #PilPres #Pilpres2024 #NA70MAK  - https://t.co/a9LMfzeWRB";0;0;0;0;in;937411492982304768;1718160824890692017;NA70MAK;https://twitter.com/NA70MAK/status/1718160824890692017
Sat Oct 28 07:00:09 +0000 2023;1718160707718619248;"Beberapa di antaranya adalah kader partai politik pendukung Prabowo, anggota Purnawirawan Pejuang Indonesia Raya, anggota Gerakan Rakyat Indonesia Bersatu Jaya yang diketuai Rosario de Marshall alias Hercules, dan relawan Pro-Jokowi. #BersamaIndonesiaMaju #PrabowoGibranIstimewa";0;1;0;0;in;1085653183;1718160688806498619;brendskienavarr;https://twitter.com/brendskienavarr/status/1718160707718619248
Sat Oct 28 06:57:14 +0000 2023;1718159975078637929;"@kikysaputrii ia Gemoy Indonesia bersatu pesen papi  "Bila ada yg memfitnah km artinya kamu di perhitungkan" -Prabowo-  Jogetin aja  emg reseh pendukung  capres itu suka hina fisik, istri, status duda dll ga usah di pikirin Jogetin aja Gas poll Gemoy politik santun ceria dan santuy https://t.co/ZzAs2P1hUt";0;0;0;0;in;2853356791;1717549779159515581;RheniaM;https://twitter.com/RheniaM/status/1718159975078637929
Sat Oct 28 06:54:24 +0000 2023;1718159260834824514;"Katakan TIDAK pada Politik Dinasti. Indonesia hrs dipimpin oleh pribadi2 mandiri, cerdas dan berintegritas, bukan dipimpin oleh pribadi karena faktor X.";0;0;0;2;in;1446493800973492227;1718159260834824514;RusliMarzuki4;https://twitter.com/RusliMarzuki4/status/1718159260834824514
Sat Oct 28 06:54:18 +0000 2023;1718159234993639452;"kurang2in lah menghina kluarga begini pendukung ganjar Banyak juga duda di Indonesia dan siapakah yg menikah dan ingin bercerai? Ayok politik santun ceria dan santuy Salam relawan Papa Gemoi Indonesia https://t.co/Xgyftys4Ig";0;0;0;0;in;2853356791;1718159234993639452;RheniaM;https://twitter.com/RheniaM/status/1718159234993639452
Sat Oct 28 06:53:16 +0000 2023;1718158977153044900;"Dalam sejarah politik Indonesia, Andika menjelaskan kalau Prabowo telah mencatatkan diri sebagai salah satu tokoh politik yang memiliki karier yang panjang #BersamaIndonesiaMaju #PrabowoGibranIstimewa Prabowo Subianto";0;1;0;0;in;1615229496415883264;1718158959172087870;erick140451997;https://twitter.com/erick140451997/status/1718158977153044900
Sat Oct 28 06:53:13 +0000 2023;1718158962447814757;"Analis Politik Universitas Bakrie Muhammad Tri Andika memiliki analisis tersendiri ihwal keputusan Koalisi Indonesia Maju menetapkan Wali Kota Solo Gibran Rakabuming Raka sebagai calon wakil presiden #BersamaIndonesiaMaju #PrabowoGibranIstimewa Prabowo Subianto";0;1;0;0;in;1615229496415883264;1718158959172087870;erick140451997;https://twitter.com/erick140451997/status/1718158962447814757
Sat Oct 28 06:52:19 +0000 2023;1718158736135700989;"Ada org @golkar_id blg,@gibran_tweet disama dgn Sutan Sjahrir,alamak..penghinaan bg Indonesia..Capres kalian,anak dr slh satu tokoh divideo ini aja,ga brani blg,dia= kek bpknya😂  Sirkel keren politik itu kek org2 divideo ini..bkn mafia gabung dgn mafia @gibran_tweet @Gerindra 🫣 https://t.co/C6zgF43r3g";0;1;0;0;in;976637201239785473;1718158736135700989;MayFoodBlessYou;https://twitter.com/MayFoodBlessYou/status/1718158736135700989
Sat Oct 28 06:52:18 +0000 2023;1718158733514309827;"Prof Eka Suaib dan Prof Sukri Tamma Bahas Etika dalam Politik Indonesia https://t.co/9Gi6mtyjEG https://t.co/BW98sVhljj";0;0;0;0;in;3358304246;1718158733514309827;SultraKini_;https://twitter.com/SultraKini_/status/1718158733514309827
Sat Oct 28 06:51:44 +0000 2023;1718158590706696673;"Salah satu bahaya dari politik dinasti adalah diangkatnya pemimpin dan pejabat yang tidak kompeten. Faktor keturunan jadi faktor yang lebih tinggi daripada faktor kompetensi. Hal ini gak akan buat Indonesia maju.   #Indonesia #Pemilu #Dinasti";0;0;0;0;in;1278303288010498048;1718158590706696673;ThePsyBorg2;https://twitter.com/ThePsyBorg2/status/1718158590706696673
Sat Oct 28 06:49:25 +0000 2023;1718158009262878841;"@benuaandin miris melihat politik Indonesia hari ini yg contohkan para elit dan buzzerRp";0;1;0;1;in;1394875178602033161;1718154814100849112;trustfall21;https://twitter.com/trustfall21/status/1718158009262878841
Sat Oct 28 06:47:22 +0000 2023;1718157490309964286;"@JhonniSinaga20 @ganjarpranowo @mohmahfudmd Prabowo, di Karier Politik hanya Capres Abadi sepanjang masa, sudah menoreh Sejarah Indonesia. Itu lah Proses Alam Semesta tidak jadi Presiden disebabkan Ambisi Kekuasaan.   @ganjarpranowo @mohmahfudmd   🤟 gasspoll...";0;0;0;0;in;1604096269399388161;1718110525610148048;TampubolonTjoki;https://twitter.com/TampubolonTjoki/status/1718157490309964286
Sat Oct 28 06:46:30 +0000 2023;1718157272894025972;"PDI Perjuangan (PDIP) terus melakukan institusionalisasi partai politik dalam rangka meningkatkan demokratisasi di Indonesia. https://t.co/njqyTFfLHG - Dubes Inggris Audiensi ke PDI Perjuangan https://t.co/Ymk5EG3Nsx";0;0;0;0;in;2655442453;1718157272894025972;nusabalicom;https://twitter.com/nusabalicom/status/1718157272894025972
Sat Oct 28 06:46:14 +0000 2023;1718157204510150829;"Pak Ganjar selalu tegas dalam menyikapi isu politik, itulah yang kita butuhkan untuk Indonesia saat ini @susan_agustin  https://t.co/Ulvhzmjtdn";0;0;0;0;in;1690756932154658816;1718157204510150829;adeliayessi6;https://twitter.com/adeliayessi6/status/1718157204510150829
Sat Oct 28 06:44:37 +0000 2023;1718156798136631587;"Indonesia sudah merdeka dari kolonialisme politik, tapi kita tidak pernah merdeka dari kolonialisme secara ekonomi. Negara Berkembang &amp  Terbelakang masih dalam perbudakan, sadly banyak yang g sadar! Pelajari interview @gladstein x @WhatBitcoinDid #Bitcoin  https://t.co/M0i30A4RAj";0;0;3;9;in;136532968;1718156798136631587;pretcieux;https://twitter.com/pretcieux/status/1718156798136631587
Sat Oct 28 06:43:36 +0000 2023;1718156544939081841;"Teman sy bilang: Gara2 Prabowo-Gibran,Kadrun-Cebong jd akur. Sy bilang:"bagus donk klo gt. Dia pun menjawab:bagus apaan,tiap hr Ghibahi politik dinasti&amp netralitas jokowi.pura2 waras smua.pling besok gk akur lg. Saya:😅😅 smoga akur trus,PERSATUAN INDONESIA.politik riang gembira https://t.co/jZjHuVynO4";1;10;22;46;in;1462319970184929284;1718156544939081841;G0mb4k;https://twitter.com/G0mb4k/status/1718156544939081841
Sat Oct 28 06:42:07 +0000 2023;1718156171423658478;"Beberapa di antaranya adalah kader partai politik pendukung Prabowo, anggota Purnawirawan Pejuang Indonesia Raya, anggota Gerakan Rakyat Indonesia Bersatu Jaya yang diketuai Hercules, dan relawan Pro-Jokowi. #BersamaIndonesiaMaju #PrabowoGibranIstimewa  Prabowo Subianto";0;1;0;0;in;1620722549863886848;1718156155162390859;pyylahh1;https://twitter.com/pyylahh1/status/1718156171423658478
Sat Oct 28 06:38:03 +0000 2023;1718155147262714329;"memaklumkan  • nepotisme • kattabelletje • dinasti politik • inkonsistensi  dengan mengaburkan kepada persoalan terkait kesempatan para pemuda  adalah Arah Baru Indonesia, wqwqwq  podowae jumudnya dengan rahim asalnya, hanya beda mengaktualisasikan kejumudannya";0;0;1;2;in;2876948077;1718155147262714329;irenmaulidha;https://twitter.com/irenmaulidha/status/1718155147262714329
Sat Oct 28 06:37:40 +0000 2023;1718155050898579661;"@kompascom Tetap fokus dengan program memecah belah Indonesia Nues @aniesbaswedan! Jangan memecah belah pendukung Jokowi - Prabowo, hasilnya kecil. Tetap fokus mainkan politik identitas terutama SARA, mainkan lagi ayat dan mayat di level nasional dan banyakin tidur di kuburan. Kuburan Naen! https://t.co/ZvknhsqSmU";0;0;0;0;in;172158648;1718131768833069401;Rizieq_Sangean;https://twitter.com/Rizieq_Sangean/status/1718155050898579661
Sat Oct 28 06:35:57 +0000 2023;1718154616716894307;"@lavenderswift93 @bluuspring @ARSIPAJA Berkomunikasi dengan warganya dalam konflik Wadas aja nggak bisa, apalagi jadi presiden nanti yang membawa Indonesia dalam pergaulan dan percaturan politik dunia. Ganjar bukan tipe pemimpin yang bisa berkolaborasi dengan rakyatnya. Dia hanya mementingkan kelompoknya saja.";0;1;1;11;in;1128278927221317632;1718128440292077724;Imyours1095;https://twitter.com/Imyours1095/status/1718154616716894307
Sat Oct 28 06:25:03 +0000 2023;1718151874799608005;"@rissech1 @TeddGus Yg jelas semua capres itu orang2nya Jokowi lihat saja satu persatu nggak ada KADRUN lagi didunia politik Indonesia hehehe alhamdulillah sukses siapapun Presidennya tetep yg menang rakyatnya Aamiinn YRA";0;0;0;0;in;857382890908209152;1717358762233893184;motekar84;https://twitter.com/motekar84/status/1718151874799608005
Sat Oct 28 06:22:19 +0000 2023;1718151188984844694;"@urdailycaff ini pe si paling pengamat dinamika politik indonesia  @CAH";0;0;0;0;in;3273081061;1717856863138750869;Gunturpratamaaa;https://twitter.com/Gunturpratamaaa/status/1718151188984844694
Sat Oct 28 06:18:59 +0000 2023;1718150348949627021;"Semangat kebangsaan adalah nilai inti yang tercermin dalam setiap langkah yang diambil oleh Marcell.  #RelawanMarcell #Caleg #PDIPerjuangan  #politik #inspiration #indonesia #politikindonesia #bandung #DPRRI https://t.co/hyG1Nb0Dsh";0;0;0;0;in;1582628832;1718150348949627021;RelawanMarcell;https://twitter.com/RelawanMarcell/status/1718150348949627021
Sat Oct 28 06:18:58 +0000 2023;1718150342788161800;"U20 trending nih. Gara gara tweet mbak @kikysaputrii yang klarifikasi soal roasting capres di lapor pak.   Selamat datang di tahun politik, yang apa apa selalu dikaitkan ini dan itu. https://t.co/d1L5y1nZYM";1;21;59;170;in;4379131152;1718150342788161800;InfosuporterID;https://twitter.com/InfosuporterID/status/1718150342788161800
Sat Oct 28 06:17:49 +0000 2023;1718150055872631020;"@Dennysiregar7 Maaf bos!!  Politik Dinasti hnya ada di pemerintahan sistem Monarki/Kerajaan dmna pemimpin di tunjuk tanpa proses PEMILU, di Indonesia Pemimpin di pilih oleh Rakyat melalui proses PEMILU,, setiap warga Negara memiliki hak konstitusi untk di pilih dn memilih dlm Pemilu";0;0;0;0;in;1693769907463442432;1717788380904452498;JinggataJ17236;https://twitter.com/JinggataJ17236/status/1718150055872631020
Sat Oct 28 06:15:11 +0000 2023;1718149391448690908;"Bahasa daerah kita tuh banyak yang belum keserap bahasa Indonesia, belum lagi bahasa lainnya. Maju sini yang kemarin bilang penambahan kosakata bahasa Indonesia nggak ada urgensinya. Btw, tweet ini nggak ada hubungannya sama politik ya. Pure kecewa aja ada mindset seperti itu.";0;0;0;0;in;4430489832;1718149391448690908;proletarische;https://twitter.com/proletarische/status/1718149391448690908
Sat Oct 28 06:14:46 +0000 2023;1718149287534886963;"@v_octania Bukan begitu maksud saya 🤭 Sis ini kan anggota partai, jadilah kader yang militan, yang tegas, vocal dalam bersuara.  Nasib Indonesia ada di tangan kalian anak muda yang perduli politik 🤭 Walau untuk saya yang kalian perjuangkan untuk 2024 tidak tepat sosoknya 🤭";1;0;0;1;in;1398218987180199940;1718144434813247537;Indonesia_java;https://twitter.com/Indonesia_java/status/1718149287534886963
Sat Oct 28 06:14:31 +0000 2023;1718149223580119550;"Dia lantas menceritakan pengalamannya yang sudah puluhan tahun menjalani pengalaman menghadapi gelombang politik di Indonesia. #BersamaIndonesiaMaju #PrabowoGibranIstimewa  Prabowo Subianto";0;1;0;0;in;1620719750291812358;1718149192173093224;frmnsyh55775493;https://twitter.com/frmnsyh55775493/status/1718149223580119550
Sat Oct 28 06:11:31 +0000 2023;1718148469549109461;"Sumpah Pemuda, Presidium FKMMJ Ajak Milenial Jaga Persatuan di Tahun Politik #sumpahpemuda #sumpahpemuda2023 #PemiluDamai https://t.co/uoKr4wWfmb";0;0;0;0;in;1177590639019446273;1718148469549109461;redaksijakarta2;https://twitter.com/redaksijakarta2/status/1718148469549109461
Sat Oct 28 06:11:15 +0000 2023;1718148400850637205;"@Dennysiregar7 Yang perlu diwaspadai tdk hanya politik identitas spt pilgub DKI yg dulu itu. Tapi juga  mesin politik birokrasi. Ingst Indonesia itu kental sekali budaya patron, krn perasaan tdk enak dg atasan mk dg sukarela para bawahan bantu hajat bos. Gub, bupati, camat, kades bs main.";0;0;0;0;in;1704859524958670848;1718108225596440861;r57927;https://twitter.com/r57927/status/1718148400850637205
Sat Oct 28 06:10:19 +0000 2023;1718148168494518735;"@Yantidaryanti @HmfaqihA Maaf mbak,kalau bukan Jokowi,Boby ,dan Gibran yg di calon belum tentu menang....  Mangnya dalam politik Indonesia ada istilah hutang Budi .? Jokowi jg membawa berkah ke PDIP pada pemilu 2014-2019 suaranya naik,puan pun jadi Ket DPR RI ..  Kita tdk tau masalah mereka yg sesungguh";0;1;0;0;in;1365070333724647424;1717939106519699900;ArmiSatria8;https://twitter.com/ArmiSatria8/status/1718148168494518735
Sat Oct 28 06:09:01 +0000 2023;1718147842588721347;"@ivanlanin Om mau bertanya Tak berhubungan dengan politik 🙏🏾 Untuk kosakata bahasa Indonesia masih harus ditambah dan diperluas?  Agar semakin baik?";0;0;0;1;in;1398218987180199940;1718039883799785597;Indonesia_java;https://twitter.com/Indonesia_java/status/1718147842588721347
Sat Oct 28 06:05:46 +0000 2023;1718147023541801263;"@Dodolmeong1 @henrysubiakto Yg punya otoritas memilih Mahkamah Agung siapa?  Pengadilan negeri dan pengadilan tinggi siapa yg milih?coba baca dikit trias politika di dlm sistem politik ketata negaraan indonesia,supaya bisa paham dikit.";0;1;0;0;in;1201774921686192128;1718070580023595035;wiliam999;https://twitter.com/wiliam999/status/1718147023541801263
Sat Oct 28 06:00:22 +0000 2023;1718145663567843405;"Sekjen PDIP Hasto Kristiyanto mengatakan bakal cawapres Koalisi Indonesia Maju Gibran Rakabuming Raka sudah pamit kepada Ketua DPP PDIP Puan Maharani. KPJ  Selengkapnya: https://t.co/eg5727BC1n  #iNews #GibranRakabuming #PDIP #Pemilu2024 #Politik #News https://t.co/O2b4Ba37zz";0;0;0;0;in;132078023;1718145663567843405;officialinews_;https://twitter.com/officialinews_/status/1718145663567843405
Sat Oct 28 05:59:56 +0000 2023;1718145553014644870;"@aewin86 Ayo Pemuda Indonesia jangan terpecah belah karena politik semata Politik 5 tahunan jangan jadi ajang permusuhan Singkirkan narasi kebencian Jaga persaudaraan  🇲🇨🇲🇨🇲🇨";0;0;0;0;in;203588701;1718144326373658741;ezteh_;https://twitter.com/ezteh_/status/1718145553014644870
Sat Oct 28 05:58:36 +0000 2023;1718145218577612998;"TOLAK POLITIK DINASTI  MARI MAJU BERSAMA AMIN SANG PERUBAHAN UNTUK SEMUA RAKYAT INDONESIA   #TolakPolitikDinastiKotor #TolakPolitikDinastiKotor 🆘🆗 https://t.co/ShcRZB1Kzm";1;0;11;20;in;1355501823864561668;1718145218577612998;Jatayu_45back;https://twitter.com/Jatayu_45back/status/1718145218577612998
Sat Oct 28 05:57:33 +0000 2023;1718144952914653547;"@KompasTV Generasi muda terpilih maju untuk berbakti pada negara,telah mencubit hati para elit politik bernarasi yang sangat tak etis dan merendahkan,ingat waktu dan pada saatnya anak muda akan membuktikan bahwa anak muda mampu berbuat yang bermamfaat hingga ada makna buat INDONESIA";0;0;0;0;in;898508679489527810;1718138020577038473;SarifudinTjeng;https://twitter.com/SarifudinTjeng/status/1718144952914653547
Sat Oct 28 05:54:37 +0000 2023;1718144217351082088;"Dia lantas menceritakan pengalamannya yang sudah puluhan tahun menjalani pengalaman menghadapi gelombang politik di Indonesia. #BersamaIndonesiaMaju #PrabowoGibranIstimewa  Prabowo Subianto";0;1;0;0;in;1620967566809370625;1718144183658283027;neinaadella07;https://twitter.com/neinaadella07/status/1718144217351082088
Sat Oct 28 05:48:11 +0000 2023;1718142599373160906;"@DokterTifa Jangan tertipu politik 2 kaki...diluar saling menghujat..didalam mereka makan dan ngopi bareng.. 1 tujuan mereka Anies harus tumbang... Mari rapatkan utk Indonesia yg lebih baik.. Berantas NEPOTISME....";0;0;0;0;in;710119284161257472;1717529998863585551;zuhar3910;https://twitter.com/zuhar3910/status/1718142599373160906
Sat Oct 28 05:47:31 +0000 2023;1718142428367204702;"Ada yg keliru (dan cukup fatal kelirunya) bang @AnggaPutraF . Penulis nyebut "Indonesia Mengajar" sbg kebijakan ABW wktu jd Mendikbud. Pdahal kn IM digulirkan sblm ABW msuk politik.";0;1;0;0;in;99848090;1718142428367204702;m_rianarisandi;https://twitter.com/m_rianarisandi/status/1718142428367204702
Sat Oct 28 05:46:39 +0000 2023;1718142211295170725;"@TeddGus HEBATNYA POLITIK SANG ANAK RAJA ? POLITIKUS PRAGMATISME ""TERNYATA ADA ORANG DALAM SEGALANYA JADI MUDAH "'  POLITIKUS MODEL GINI SAYA MAU PILIH ? UNTUK INDONESIA TERCINTA.  TIDAK !!! ⛔POLITIK PRAGMATISME";0;0;0;4;in;1629815240790773760;1718120377946443960;1973Suharjito;https://twitter.com/1973Suharjito/status/1718142211295170725
Sat Oct 28 05:46:17 +0000 2023;1718142117900632112;"@indrimoeremans Stabilitas politik dan kebijakan ekonomi yang berkelanjutan membuat Indonesia lebih tahan terhadap resesi daripada negara negara lain di kawasan Asia Tenggara. #KedaulatanPangan";0;0;0;0;in;1590888705094733825;1717917352912982155;tonydrum33;https://twitter.com/tonydrum33/status/1718142117900632112
Sat Oct 28 05:43:13 +0000 2023;1718141347587403964;"Rasanya sia-sia ketika mahasiswa tahun 1998 mengawal reformasi, salah satunya membasmi KKN di Indonesia ini. Kondisi sekarang sangat memprihatinkan, bukannya memperkuat demokrasi tetapi membudayakan Nepotisme dengan membangun dinasti politik keluarga jokowi. https://t.co/pwDxOLkUoE";6;21;130;294;in;2695463725;1718141347587403964;triwul82;https://twitter.com/triwul82/status/1718141347587403964
Sat Oct 28 05:41:32 +0000 2023;1718140924625391948;"Selamat hari Sumpah Pemuda !  #prabowosubianto #GibranRakabuming #prabowopresiden #PrabowoGibran2024 #indonesia #indonesian #viral #fyp #politik #ganjarpranowo #aniesbaswedan #pinterpolitik https://t.co/WRSlmo8LsJ";0;0;1;3;in;1579126996537290752;1718140924625391948;mypresidentid;https://twitter.com/mypresidentid/status/1718140924625391948
Sat Oct 28 05:36:24 +0000 2023;1718139631106240763;"@kompascom Menurut ku bukan politik Dinasti. Ini politik privilege. Memanfaatkan relasi bapak dan kekuatan politiknya. Karena Indonesia negara Demokrasi yg memilih pemimpin lewat pemilu.";0;0;0;0;in;1098578490205528064;1717888028952363210;awijayaa14;https://twitter.com/awijayaa14/status/1718139631106240763
Sat Oct 28 05:31:01 +0000 2023;1718138275565830517;"Semoga segala tipu daya para penguasa dzolim dibuka oleh Allah SWT, dengan cara terbaik dari Allah SWT, dan menjadi momentum kebangkitan kesadaran politik rakyat aamiin @aniesbaswedan @cakimiNOW @Aspek_Indonesia @m_mirah";0;0;0;3;in;737476604918538240;1718138275565830517;Sabda_PDjati;https://twitter.com/Sabda_PDjati/status/1718138275565830517
Sat Oct 28 05:30:58 +0000 2023;1718138263956070695;"@Herusantosan @KiCebongMachine Nah klw bgitu  biar knlh ..ente menghujat kmi lawan ...itu ajj..!! cuman beda nya klw ganjar klah anda akn stress kya nya..tpi buat kami GIBRAN kalah JOKOWI tetap master politik indonesia dn bakal ada d dlm nya .karena semua ini by design pk jokowi .GEMOY ..😎🤣🤣👍";0;1;0;0;in;1580291944324141056;1717467392979411229;lahedom99;https://twitter.com/lahedom99/status/1718138263956070695
Sat Oct 28 05:30:13 +0000 2023;1718138076583927944;"demi proyek syariaisasi dan islamisasi indonesia,  agama lain harus ditekan seminim mungkin. ini politik dalam agenda2 syaria.  tidak radikal dan langsung seperti bom, huru hara. gerakan ala moderat lebih politis.";0;0;4;8;in;86470656;1718138076583927944;arc_stray;https://twitter.com/arc_stray/status/1718138076583927944
